date;hour;track_name_clean;artist_name_clean;artists;track_name;danceability;energy;liveness;valence;main_artist_clean
2023-09-21;12;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2023-09-21;12;every breath you take;the police;The Police;Every Breath You Take;0.82;0.452;0.0714;0.74;the police
2023-09-21;12;te amo;rihanna;Rihanna;Te Amo;0.567;0.707;0.1;0.751;rihanna
2023-09-21;12;peaches (feat. daniel caesar & giveon);justin bieber;"Justin Bieber;Daniel Caesar;Giveon";Peaches (feat. Daniel Caesar & Giveon);0.677;0.696;0.42;0.464;justin bieber
2023-09-21;12;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-09-21;12;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-09-21;12;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-09-21;12;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-09-21;16;mi gente;j balvin;"J Balvin;Willy William";Mi Gente;0.774;0.687;0.128;0.308;j balvin
2023-09-21;16;deja vu;olivia rodrigo;Olivia Rodrigo;deja vu;0.442;0.612;0.37;0.178;olivia rodrigo
2023-09-21;19;love you like a love song;selena gomez & the scene;Selena Gomez & The Scene;Love You Like A Love Song;0.858;0.678;0.0741;0.922;selena gomez & the scene
2023-09-21;19;(everything i do) i do it for you;bryan adams;Bryan Adams;(Everything I Do) I Do It For You;0.526;0.365;0.0618;0.254;bryan adams
2023-09-21;19;no diggity;blackstreet;"Blackstreet;Dr. Dre;Queen Pen";No Diggity;0.867;0.646;0.279;0.67;blackstreet
2023-09-21;19;that's what i like;bruno mars;Bruno Mars;That's What I Like;0.853;0.56;0.0944;0.86;bruno mars
2023-09-21;19;that's what i like;bruno mars;Bruno Mars;That's What I Like;0.852;0.551;0.0898;0.85;bruno mars
2023-09-22;6;deux frères;pnl;PNL;Deux frères;0.794;0.659;0.0944;0.308;pnl
2023-09-22;6;apologize;onerepublic;OneRepublic;Apologize;0.596;0.74;0.102;0.493;onerepublic
2023-09-22;6;apologize;onerepublic;OneRepublic;Apologize;0.593;0.74;0.102;0.502;onerepublic
2023-09-22;9;how deep?;tai verdes;Tai Verdes;how deep?;0.802;0.691;0.277;0.452;tai verdes
2023-09-22;9;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-22;9;euphoria;loreen;Loreen;Euphoria;0.518;0.679;0.0588;0.106;loreen
2023-09-22;9;princess bubblegum;ilytommy;ilyTOMMY;Princess Bubblegum;0.589;0.484;0.109;0.0726;ilytommy
2023-09-22;9;liberian girl - 2012 remastered version;michael jackson;Michael Jackson;Liberian Girl - 2012 Remastered Version;0.749;0.546;0.126;0.454;michael jackson
2023-09-22;9;deja vu;olivia rodrigo;Olivia Rodrigo;deja vu;0.442;0.612;0.37;0.178;olivia rodrigo
2023-09-22;10;evergreen (you didn’t deserve me at all);omar apollo;Omar Apollo;Evergreen (You Didn’t Deserve Me at All);0.697;0.336;0.107;0.31;omar apollo
2023-09-22;10;silence;marshmello;"Marshmello;Khalid";Silence;0.52;0.761;0.17;0.286;marshmello
2023-09-22;10;she knows (feat. amber coffman & cults);j. cole;"J. Cole;Cults;Amber Coffman";She Knows (feat. Amber Coffman & Cults);0.766;0.74;0.229;0.183;j. cole
2023-09-22;10;firework;katy perry;Katy Perry;Firework;0.637;0.867;0.11;0.652;katy perry
2023-09-22;10;firework;katy perry;Katy Perry;Firework;0.637;0.867;0.11;0.652;katy perry
2023-09-22;10;magic in the air (feat. ahmed chawki);magic system;"Magic System;Chawki";Magic in the Air (feat. Ahmed Chawki);0.621;0.907;0.067;0.884;magic system
2023-09-22;10;zitti e buoni;måneskin;Måneskin;ZITTI E BUONI;0.625;0.939;0.424;0.644;måneskin
2023-09-22;10;zitti e buoni;måneskin;Måneskin;ZITTI E BUONI;0.625;0.939;0.424;0.644;måneskin
2023-09-22;10;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2023-09-22;10;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2023-09-22;10;evermore;josh groban;Josh Groban;Evermore;0.219;0.362;0.112;0.233;josh groban
2023-09-22;10;atlantis - sped up version;seafret;Seafret;Atlantis - Sped Up Version;0.425;0.544;0.115;0.138;seafret
2023-09-22;10;one last time;ariana grande;Ariana Grande;One Last Time;0.628;0.593;0.096;0.104;ariana grande
2023-09-22;16;replay;iyaz;Iyaz;Replay;0.706;0.751;0.168;0.195;iyaz
2023-09-22;16;california love - original version;2pac;"2Pac;Roger;Dr. Dre";California Love - Original Version;0.763;0.85;0.371;0.761;2pac
2023-09-23;11;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2023-09-23;11;perfect to me;anne-marie;Anne-Marie;Perfect to Me;0.608;0.547;0.0734;0.403;anne-marie
2023-09-23;11;mask off;future;Future;Mask Off;0.833;0.434;0.165;0.281;future
2023-09-23;11;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2023-09-23;15;this is what falling in love feels like;jvke;JVKE;this is what falling in love feels like;0.422;0.44;0.0837;0.332;jvke
2023-09-23;15;no diggity;blackstreet;"Blackstreet;Dr. Dre;Queen Pen";No Diggity;0.867;0.646;0.279;0.67;blackstreet
2023-09-23;15;love you like a love song;selena gomez & the scene;Selena Gomez & The Scene;Love You Like A Love Song;0.858;0.678;0.0741;0.922;selena gomez & the scene
2023-09-23;15;addicted to you;shakira;Shakira;Addicted to You;0.891;0.809;0.0743;0.967;shakira
2023-09-23;15;die for you;the weeknd;The Weeknd;Die For You;0.582;0.525;0.134;0.51;the weeknd
2023-09-23;15;die for you;the weeknd;The Weeknd;Die For You;0.545;0.533;0.158;0.455;the weeknd
2023-09-23;16;bad liar;imagine dragons;Imagine Dragons;Bad Liar;0.383;0.637;0.368;0.0827;imagine dragons
2023-09-23;16;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-24;15;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2023-09-24;20;sit still, look pretty;daya;Daya;Sit Still, Look Pretty;0.655;0.787;0.178;0.554;daya
2023-09-24;20;everything i wanted;billie eilish;Billie Eilish;everything i wanted;0.704;0.225;0.106;0.243;billie eilish
2023-09-24;20;i wanna be yours;arctic monkeys;Arctic Monkeys;I Wanna Be Yours;0.464;0.417;0.0974;0.479;arctic monkeys
2023-09-24;20;danza kuduro;don omar;"Don Omar;Lucenzo";Danza Kuduro;0.699;0.917;0.065;0.889;don omar
2023-09-24;20;a whole new world;mena massoud;"Mena Massoud;Naomi Scott";A Whole New World;0.395;0.375;0.145;0.131;mena massoud
2023-09-24;20;put your head on my shoulder;paul anka;Paul Anka;Put Your Head On My Shoulder;0.547;0.335;0.101;0.474;paul anka
2023-09-24;20;needed me;rihanna;Rihanna;Needed Me;0.671;0.314;0.0825;0.296;rihanna
2023-09-24;20;hung up;madonna;Madonna;Hung Up;0.649;0.647;0.0686;0.405;madonna
2023-09-25;5;disturbia;rihanna;Rihanna;Disturbia;0.707;0.891;0.564;0.74;rihanna
2023-09-25;5;see you again (feat. charlie puth);wiz khalifa;"Wiz Khalifa;Charlie Puth";See You Again (feat. Charlie Puth);0.689;0.481;0.0649;0.283;wiz khalifa
2023-09-25;5;crave you;flight facilities;"Flight Facilities;Giselle";Crave You;0.921;0.477;0.0793;0.311;flight facilities
2023-09-25;5;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2023-09-25;5;silence;marshmello;"Marshmello;Khalid";Silence;0.52;0.761;0.17;0.286;marshmello
2023-09-25;5;baby;justin bieber;"Justin Bieber;Ludacris";Baby;0.728;0.859;0.111;0.535;justin bieber
2023-09-25;5;baby;justin bieber;"Justin Bieber;Ludacris";Baby;0.728;0.859;0.111;0.535;justin bieber
2023-09-25;15;girls just want to have fun;cyndi lauper;Cyndi Lauper;Girls Just Want to Have Fun;0.71;0.799;0.349;0.725;cyndi lauper
2023-09-25;16;good 4 u;olivia rodrigo;Olivia Rodrigo;good 4 u;0.563;0.664;0.0849;0.688;olivia rodrigo
2023-09-25;16;would've, could've, should've;taylor swift;Taylor Swift;Would've, Could've, Should've;0.482;0.837;0.123;0.534;taylor swift
2023-09-25;16;under the influence;chris brown;Chris Brown;Under The Influence;0.733;0.69;0.105;0.31;chris brown
2023-09-25;16;a gangster's wife;ms krazie;"Ms Krazie;Chino Grande";A Gangster's Wife;0.822;0.59;0.102;0.383;ms krazie
2023-09-25;16;woo;rihanna;Rihanna;Woo;0.42;0.466;0.298;0.185;rihanna
2023-09-25;16;eye of the tiger;survivor;Survivor;Eye of the Tiger;0.817;0.599;0.0873;0.548;survivor
2023-09-25;16;disturbia;rihanna;Rihanna;Disturbia;0.707;0.891;0.564;0.74;rihanna
2023-09-25;18;addicted to you;shakira;Shakira;Addicted to You;0.891;0.809;0.0743;0.967;shakira
2023-09-25;18;love on the brain;rihanna;Rihanna;Love On The Brain;0.509;0.637;0.0709;0.378;rihanna
2023-09-25;18;ball if i want to;dababy;DaBaby;Ball If I Want To;0.902;0.669;0.0728;0.628;dababy
2023-09-25;18;love you like a love song;selena gomez & the scene;Selena Gomez & The Scene;Love You Like A Love Song;0.858;0.678;0.0741;0.922;selena gomez & the scene
2023-09-25;19;love you like a love song;selena gomez & the scene;Selena Gomez & The Scene;Love You Like A Love Song;0.858;0.678;0.0741;0.922;selena gomez & the scene
2023-09-25;19;traitor;olivia rodrigo;Olivia Rodrigo;traitor;0.38;0.339;0.12;0.0849;olivia rodrigo
2023-09-26;6;don’t blame me;taylor swift;Taylor Swift;Don’t Blame Me;0.615;0.534;0.0607;0.193;taylor swift
2023-09-26;6;california love - original version;2pac;"2Pac;Roger;Dr. Dre";California Love - Original Version;0.763;0.85;0.371;0.761;2pac
2023-09-26;7;addicted to you;shakira;Shakira;Addicted to You;0.891;0.809;0.0743;0.967;shakira
2023-09-26;7;rescue;lauren daigle;Lauren Daigle;Rescue;0.293;0.237;0.11;0.108;lauren daigle
2023-09-26;7;deux frères;pnl;PNL;Deux frères;0.794;0.659;0.0944;0.308;pnl
2023-09-26;7;deja vu;olivia rodrigo;Olivia Rodrigo;deja vu;0.442;0.612;0.37;0.178;olivia rodrigo
2023-09-26;7;every breath you take;the police;The Police;Every Breath You Take;0.82;0.452;0.0714;0.74;the police
2023-09-26;7;jimmy cooks (feat. 21 savage);drake;"Drake;21 Savage";Jimmy Cooks (feat. 21 Savage);0.529;0.673;0.093;0.366;drake
2023-09-26;18;power;little mix;Little Mix;Power;0.566;0.855;0.181;0.517;little mix
2023-09-26;18;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2023-09-26;19;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2023-09-26;19;the very first night (taylor's version) (from the vault);taylor swift;Taylor Swift;The Very First Night (Taylor's Version) (From The Vault);0.68;0.726;0.102;0.604;taylor swift
2023-09-26;19;stand up (from harriet);cynthia erivo;Cynthia Erivo;Stand Up (From Harriet);0.616;0.32;0.11;0.177;cynthia erivo
2023-09-26;20;(everything i do) i do it for you;bryan adams;Bryan Adams;(Everything I Do) I Do It For You;0.526;0.365;0.0618;0.254;bryan adams
2023-09-26;20;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-26;20;good 4 u;olivia rodrigo;Olivia Rodrigo;good 4 u;0.563;0.664;0.0849;0.688;olivia rodrigo
2023-09-26;20;good 4 u;olivia rodrigo;Olivia Rodrigo;good 4 u;0.563;0.664;0.0849;0.688;olivia rodrigo
2023-09-26;20;liberian girl - 2012 remastered version;michael jackson;Michael Jackson;Liberian Girl - 2012 Remastered Version;0.749;0.546;0.126;0.454;michael jackson
2023-09-26;20;eye of the tiger;survivor;Survivor;Eye of the Tiger;0.817;0.599;0.0873;0.548;survivor
2023-09-27;7;hard times;paramore;Paramore;Hard Times;0.695;0.818;0.0219;0.916;paramore
2023-09-27;7;if i knew;bruno mars;Bruno Mars;If I Knew;0.522;0.413;0.0854;0.49;bruno mars
2023-09-27;7;mi gente;j balvin;"J Balvin;Willy William";Mi Gente;0.774;0.687;0.128;0.308;j balvin
2023-09-27;7;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2023-09-27;7;vienna;billy joel;Billy Joel;Vienna;0.532;0.495;0.0754;0.308;billy joel
2023-09-27;7;wrecked;imagine dragons;Imagine Dragons;Wrecked;0.625;0.562;0.109;0.229;imagine dragons
2023-09-27;13;temperature;sean paul;Sean Paul;Temperature;0.951;0.6;0.0712;0.822;sean paul
2023-09-27;13;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-09-27;13;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-09-27;13;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-09-27;13;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-09-27;14;friday (feat. mufasa & hypeman) - dopamine re-edit;riton;"Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine";Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;0.824;0.862;0.303;0.801;riton
2023-09-27;14;money;lisa;LISA;MONEY;0.826;0.553;0.135;0.4;lisa
2023-09-27;14;woman;doja cat;Doja Cat;Woman;0.824;0.764;0.117;0.881;doja cat
2023-09-27;14;without me;eminem;Eminem;Without Me;0.908;0.669;0.237;0.662;eminem
2023-09-27;20;maneater;nelly furtado;Nelly Furtado;Maneater;0.799;0.721;0.335;0.66;nelly furtado
2023-09-28;5;maneater;nelly furtado;Nelly Furtado;Maneater;0.799;0.721;0.335;0.66;nelly furtado
2023-09-28;5;boyfriend;justin bieber;Justin Bieber;Boyfriend;0.717;0.55;0.126;0.332;justin bieber
2023-09-28;5;formula;labrinth;Labrinth;Formula;0.574;0.664;0.146;0.226;labrinth
2023-09-28;5;give it up to me;sean paul;Sean Paul;Give It Up to Me;0.855;0.674;0.0548;0.578;sean paul
2023-09-28;5;say it right;nelly furtado;Nelly Furtado;Say It Right;0.872;0.872;0.0543;0.809;nelly furtado
2023-09-28;5;crazy;gnarls barkley;Gnarls Barkley;Crazy;0.855;0.587;0.105;0.64;gnarls barkley
2023-09-28;16;stupid cupid;connie francis;Connie Francis;Stupid Cupid;0.609;0.756;0.0521;0.968;connie francis
2023-09-28;16;you're never fully dressed without a smile (2014 film version);sia;Sia;You're Never Fully Dressed Without a Smile (2014 Film Version);0.499;0.963;0.111;0.459;sia
2023-09-28;16;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2023-09-28;16;easy on me;adele;Adele;Easy On Me;0.604;0.366;0.133;0.13;adele
2023-09-29;5;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2023-09-29;5;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-29;5;hung up;madonna;Madonna;Hung Up;0.649;0.647;0.0686;0.405;madonna
2023-09-29;5;i like it;cardi b;"Cardi B;Bad Bunny;J Balvin";I Like It;0.815;0.727;0.372;0.649;cardi b
2023-09-29;11;i like it;cardi b;"Cardi B;Bad Bunny;J Balvin";I Like It;0.815;0.727;0.372;0.649;cardi b
2023-09-29;11;put your head on my shoulder;paul anka;Paul Anka;Put Your Head On My Shoulder;0.547;0.335;0.101;0.474;paul anka
2023-09-29;11;disturbia;rihanna;Rihanna;Disturbia;0.707;0.891;0.564;0.74;rihanna
2023-09-29;11;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-09-29;11;replay;iyaz;Iyaz;Replay;0.706;0.751;0.168;0.195;iyaz
2023-09-29;11;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-29;12;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-09-29;15;without me;eminem;Eminem;Without Me;0.908;0.669;0.237;0.662;eminem
2023-09-29;19;"let it go - from ""frozen""/soundtrack version";idina menzel;Idina Menzel;"Let It Go - From ""Frozen""/Soundtrack Version";0.543;0.485;0.12;0.371;idina menzel
2023-09-30;18;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2023-09-30;18;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2023-09-30;18;love in the dark;adele;Adele;Love In The Dark;0.331;0.341;0.109;0.152;adele
2023-10-01;10;angeleyes;abba;ABBA;Angeleyes;0.719;0.922;0.0867;0.964;abba
2023-10-01;10;angeleyes;abba;ABBA;Angeleyes;0.719;0.922;0.0867;0.964;abba
2023-10-01;11;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2023-10-01;16;super freaky girl;nicki minaj;Nicki Minaj;Super Freaky Girl;0.95;0.891;0.309;0.912;nicki minaj
2023-10-01;16;silence;marshmello;"Marshmello;Khalid";Silence;0.52;0.761;0.17;0.286;marshmello
2023-10-01;16;reckless;madison beer;Madison Beer;Reckless;0.386;0.426;0.14;0.261;madison beer
2023-10-01;16;maria maria (feat. the product g&b);santana;"Santana;The Product G&B";Maria Maria (feat. The Product G&B);0.777;0.601;0.0348;0.68;santana
2023-10-01;16;girls just want to have fun;cyndi lauper;Cyndi Lauper;Girls Just Want to Have Fun;0.71;0.799;0.349;0.725;cyndi lauper
2023-10-01;16;girls just want to have fun;cyndi lauper;Cyndi Lauper;Girls Just Want to Have Fun;0.71;0.799;0.349;0.725;cyndi lauper
2023-10-01;19;firework;katy perry;Katy Perry;Firework;0.637;0.867;0.11;0.652;katy perry
2023-10-01;19;gyal you a party animal;charly black;Charly Black;Gyal You A Party Animal;0.588;0.841;0.33;0.871;charly black
2023-10-01;19;bitch better have my money;rihanna;Rihanna;Bitch Better Have My Money;0.781;0.728;0.257;0.395;rihanna
2023-10-01;19;don't stop the music;rihanna;Rihanna;Don't Stop The Music;0.835;0.669;0.0535;0.542;rihanna
2023-10-01;20;don't stop the music;rihanna;Rihanna;Don't Stop The Music;0.835;0.669;0.0535;0.542;rihanna
2023-10-01;20;"let it go - from ""frozen""/soundtrack version";idina menzel;Idina Menzel;"Let It Go - From ""Frozen""/Soundtrack Version";0.543;0.485;0.12;0.371;idina menzel
2023-10-01;20;bored;billie eilish;Billie Eilish;Bored;0.614;0.318;0.0795;0.112;billie eilish
2023-10-01;20;in the stars;benson boone;Benson Boone;In The Stars;0.362;0.54;0.139;0.3;benson boone
2023-10-01;20;glimpse of us;joji;Joji;Glimpse of Us;0.44;0.317;0.141;0.268;joji
2023-10-01;20;what a beautiful name;hillsong worship;"Hillsong Worship;Brooke Ligertwood";What A Beautiful Name;0.417;0.499;0.112;0.144;hillsong worship
2023-10-01;20;you say;lauren daigle;Lauren Daigle;You Say;0.494;0.632;0.0869;0.0797;lauren daigle
2023-10-01;20;oceans (where feet may fail);hillsong united;"Hillsong UNITED;TAYA";Oceans (Where Feet May Fail);0.264;0.363;0.11;0.0613;hillsong united
2023-10-01;20;reckless love;cory asbury;Cory Asbury;Reckless Love;0.572;0.685;0.0963;0.232;cory asbury
2023-10-02;14;replay;iyaz;Iyaz;Replay;0.706;0.751;0.168;0.195;iyaz
2023-10-02;14;heat waves;glass animals;Glass Animals;Heat Waves;0.761;0.525;0.0921;0.531;glass animals
2023-10-02;14;dark horse;katy perry;"Katy Perry;Juicy J";Dark Horse;0.647;0.585;0.165;0.353;katy perry
2023-10-02;14;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-10-02;14;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-10-02;15;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-10-02;15;whenever, wherever;shakira;Shakira;Whenever, Wherever;0.794;0.832;0.203;0.871;shakira
2023-10-02;19;bitch better have my money;rihanna;Rihanna;Bitch Better Have My Money;0.781;0.728;0.257;0.395;rihanna
2023-10-02;19;dark horse;katy perry;"Katy Perry;Juicy J";Dark Horse;0.647;0.585;0.165;0.353;katy perry
2023-10-02;20;like i can;sam smith;Sam Smith;Like I Can;0.628;0.683;0.176;0.462;sam smith
2023-10-02;20;in the stars;benson boone;Benson Boone;In The Stars;0.362;0.54;0.139;0.3;benson boone
2023-10-02;20;everything i wanted;billie eilish;Billie Eilish;everything i wanted;0.704;0.225;0.106;0.243;billie eilish
2023-10-03;6;i'm not the only one;sam smith;Sam Smith;I'm Not The Only One;0.684;0.487;0.0821;0.456;sam smith
2023-10-03;6;the loneliest;måneskin;Måneskin;THE LONELIEST;0.519;0.595;0.0762;0.237;måneskin
2023-10-03;6;if i knew;bruno mars;Bruno Mars;If I Knew;0.522;0.413;0.0854;0.49;bruno mars
2023-10-03;6;what a time (feat. niall horan);julia michaels;"Julia Michaels;Niall Horan";What A Time (feat. Niall Horan);0.516;0.467;0.0853;0.386;julia michaels
2023-10-03;6;she knows (feat. amber coffman & cults);j. cole;"J. Cole;Cults;Amber Coffman";She Knows (feat. Amber Coffman & Cults);0.766;0.74;0.229;0.183;j. cole
2023-10-03;6;die for you;the weeknd;The Weeknd;Die For You;0.582;0.525;0.134;0.51;the weeknd
2023-10-03;6;die for you;the weeknd;The Weeknd;Die For You;0.545;0.533;0.158;0.455;the weeknd
2023-10-03;13;"let it go - from ""frozen""/soundtrack version";idina menzel;Idina Menzel;"Let It Go - From ""Frozen""/Soundtrack Version";0.543;0.485;0.12;0.371;idina menzel
2023-10-03;13;rude boy;rihanna;Rihanna;Rude Boy;0.563;0.75;0.0788;0.812;rihanna
2023-10-03;13;reckless;madison beer;Madison Beer;Reckless;0.386;0.426;0.14;0.261;madison beer
2023-10-03;13;party monster;the weeknd;The Weeknd;Party Monster;0.588;0.596;0.224;0.187;the weeknd
2023-10-03;16;i will survive;gloria gaynor;Gloria Gaynor;I Will Survive;0.77;0.775;0.297;0.8;gloria gaynor
2023-10-03;17;i will survive - single version;gloria gaynor;Gloria Gaynor;I Will Survive - Single Version;0.777;0.725;0.246;0.529;gloria gaynor
2023-10-03;17;die for you;the weeknd;The Weeknd;Die For You;0.582;0.525;0.134;0.51;the weeknd
2023-10-03;17;die for you;the weeknd;The Weeknd;Die For You;0.545;0.533;0.158;0.455;the weeknd
2023-10-03;19;stand up (from harriet);cynthia erivo;Cynthia Erivo;Stand Up (From Harriet);0.616;0.32;0.11;0.177;cynthia erivo
2023-10-03;19;i was never there;the weeknd;"The Weeknd;Gesaffelstein";I Was Never There;0.323;0.737;0.163;0.155;the weeknd
2023-10-03;19;i will survive - single version;gloria gaynor;Gloria Gaynor;I Will Survive - Single Version;0.777;0.725;0.246;0.529;gloria gaynor
2023-10-03;19;you belong with me (taylor’s version);taylor swift;Taylor Swift;You Belong With Me (Taylor’s Version);0.632;0.773;0.0885;0.474;taylor swift
2023-10-03;20;mask off;future;Future;Mask Off;0.833;0.434;0.165;0.281;future
2023-10-04;6;mask off;future;Future;Mask Off;0.833;0.434;0.165;0.281;future
2023-10-04;6;i will survive - single version;gloria gaynor;Gloria Gaynor;I Will Survive - Single Version;0.777;0.725;0.246;0.529;gloria gaynor
2023-10-04;6;bad liar;imagine dragons;Imagine Dragons;Bad Liar;0.383;0.637;0.368;0.0827;imagine dragons
2023-10-04;6;bad liar;imagine dragons;Imagine Dragons;Bad Liar;0.383;0.637;0.368;0.0827;imagine dragons
2023-10-04;19;no diggity;blackstreet;"Blackstreet;Dr. Dre;Queen Pen";No Diggity;0.867;0.646;0.279;0.67;blackstreet
2023-10-04;19;everything i wanted;billie eilish;Billie Eilish;everything i wanted;0.704;0.225;0.106;0.243;billie eilish
2023-10-04;19;good 4 u;olivia rodrigo;Olivia Rodrigo;good 4 u;0.563;0.664;0.0849;0.688;olivia rodrigo
2023-10-04;20;angeleyes;abba;ABBA;Angeleyes;0.719;0.922;0.0867;0.964;abba
2023-10-06;11;2055;sleepy hallow;Sleepy Hallow;2055;0.829;0.512;0.12;0.638;sleepy hallow
2023-10-06;11;start a riot;duckwrth;"Duckwrth;Shaboozey";Start a Riot;0.728;0.727;0.0882;0.89;duckwrth
2023-10-06;11;friday (feat. mufasa & hypeman) - dopamine re-edit;riton;"Riton;Nightcrawlers;Mufasa & Hypeman;Dopamine";Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit;0.824;0.862;0.303;0.801;riton
2023-10-06;11;the real slim shady;eminem;Eminem;The Real Slim Shady;0.949;0.661;0.0454;0.76;eminem
2023-10-06;11;go fuck yourself;two feet;Two Feet;Go Fuck Yourself;0.765;0.327;0.0787;0.292;two feet
2023-10-06;11;gangsta's paradise;coolio;"Coolio;L.V.";Gangsta's Paradise;0.647;0.514;0.398;0.386;coolio
2023-10-06;11;deux frères;pnl;PNL;Deux frères;0.794;0.659;0.0944;0.308;pnl
2023-10-06;11;livin' on a prayer;bon jovi;Bon Jovi;Livin' On A Prayer;0.527;0.89;0.222;0.818;bon jovi
2023-10-06;11;face off;tech n9ne;"Tech N9ne;Joey Cool;King Iso;Dwayne Johnson";Face Off;0.693;0.935;0.179;0.391;tech n9ne
2023-10-06;11;formula;labrinth;Labrinth;Formula;0.574;0.664;0.146;0.226;labrinth
2023-10-06;11;5% tint;travis scott;Travis Scott;5% TINT;0.712;0.481;0.241;0.062;travis scott
2023-10-06;11;hips don't lie (feat. wyclef jean);shakira;"Shakira;Wyclef Jean";Hips Don't Lie (feat. Wyclef Jean);0.778;0.824;0.405;0.758;shakira
2023-10-06;11;california love - original version;2pac;"2Pac;Roger;Dr. Dre";California Love - Original Version;0.763;0.85;0.371;0.761;2pac
2023-10-06;14;i will survive - single version;gloria gaynor;Gloria Gaynor;I Will Survive - Single Version;0.777;0.725;0.246;0.529;gloria gaynor
2023-10-06;14;read all about it, pt. iii;emeli sandé;Emeli Sandé;Read All About It, Pt. III;0.63;0.44;0.0926;0.343;emeli sandé
2023-10-06;14;evermore;josh groban;Josh Groban;Evermore;0.219;0.362;0.112;0.233;josh groban
2023-10-06;15;all the stars (with sza);kendrick lamar;"Kendrick Lamar;SZA";All The Stars (with SZA);0.698;0.633;0.0926;0.552;kendrick lamar
2023-10-06;15;lift me up - from black panther: wakanda forever - music from and inspired by;rihanna;Rihanna;Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By;0.247;0.299;0.131;0.172;rihanna
2023-10-06;15;just dance;lady gaga;"Lady Gaga;Colby O'Donis";Just Dance;0.813;0.74;0.166;0.699;lady gaga
2023-10-06;15;boyfriend;justin bieber;Justin Bieber;Boyfriend;0.717;0.55;0.126;0.332;justin bieber
